contrato_id,regime_ativo,dsp_ultima_campanha_informada,ultima_campanha_informada,dsp_principal_campanha_informada,principal_campanha_informada
fa55e6de612859da970625d0f4cbf728,84,5,1,5,1
fa55e6de612859da970625d0f4cbf728,112,0,1,0,1
fa55e6de612859da970625d0f4cbf728,114,7,1,7,1
fa55e6de612859da970625d0f4cbf728,118,2,2,2,2
fa55e6de612859da970625d0f4cbf728,132,15,3,15,3
fa55e6de612859da970625d0f4cbf728,142,0,2,0,2
fa5822247dc601464b84f84379d9254d,4,1,1,1,1
fa5822247dc601464b84f84379d9254d,8,0,1,0,1
fa5822247dc601464b84f84379d9254d,10,0,1,0,1
fa5822247dc601464b84f84379d9254d,16,0,1,0,1
fa5822247dc601464b84f84379d9254d,18,0,1,0,1
fa5822247dc601464b84f84379d9254d,20,0,1,0,1
fa5822247dc601464b84f84379d9254d,21,0,1,0,1
fa5822247dc601464b84f84379d9254d,32,0,1,0,1
fa5822247dc601464b84f84379d9254d,34,0,1,0,1
fa5822247dc601464b84f84379d9254d,40,15,3,15,3
fa5822247dc601464b84f84379d9254d,44,7,1,7,1
fa5822247dc601464b84f84379d9254d,46,10,2,10,2
fa5822247dc601464b84f84379d9254d,48,10,2,10,2
fa5822247dc601464b84f84379d9254d,51,0,1,0,1
fa5822247dc601464b84f84379d9254d,53,0,1,0,1
fa5822247dc601464b84f84379d9254d,57,0,1,0,1
fa5822247dc601464b84f84379d9254d,60,1,1,1,1
fa5822247dc601464b84f84379d9254d,64,7,1,7,1
fa5822247dc601464b84f84379d9254d,76,0,1,0,1
fa5822247dc601464b84f84379d9254d,82,0,1,0,1
fa5822247dc601464b84f84379d9254d,84,0,1,0,1
fa5822247dc601464b84f84379d9254d,90,0,1,0,1
fa5822247dc601464b84f84379d9254d,92,0,1,0,1
fa5822247dc601464b84f84379d9254d,94,0,1,0,1
fa5822247dc601464b84f84379d9254d,96,5,1,5,1
fa5822247dc601464b84f84379d9254d,98,5,1,5,1
fa5822247dc601464b84f84379d9254d,111,0,1,0,1
fa5d6f7f125b6ef18f77316bf3c5d472,48,10,2,10,2
fa5d6f7f125b6ef18f77316bf3c5d472,51,0,1,0,1
fa5d6f7f125b6ef18f77316bf3c5d472,59,0,2,0,2
fa6503d58e9b583cc829d06b8e1223ba,2,15,3,15,3
fa69c64d90430548aaacdac56c3b9fb5,80,0,1,0,1
fa69c64d90430548aaacdac56c3b9fb5,216,2,1,2,1
fa69c64d90430548aaacdac56c3b9fb5,236,5,1,5,1
fa69c64d90430548aaacdac56c3b9fb5,242,2,2,2,2
fa69c64d90430548aaacdac56c3b9fb5,248,0,1,0,1
fa69c64d90430548aaacdac56c3b9fb5,264,0,1,0,1
fa69c64d90430548aaacdac56c3b9fb5,274,5,1,5,1
fa69c64d90430548aaacdac56c3b9fb5,292,15,3,15,3
fa69c64d90430548aaacdac56c3b9fb5,296,30,4,30,4
fa6ac3a4631fe7f939151772a2270279,12,15,3,15,3
fa6ac3a4631fe7f939151772a2270279,14,0,2,0,2
fa6ac3a4631fe7f939151772a2270279,16,10,2,10,2
fa6ac3a4631fe7f939151772a2270279,17,0,3,0,3
fa6ac3a4631fe7f939151772a2270279,26,5,1,5,1
fa6ac3a4631fe7f939151772a2270279,28,5,1,5,1
fa6ac3a4631fe7f939151772a2270279,30,12,2,12,2
fa6ac3a4631fe7f939151772a2270279,46,5,1,5,1
fa6ac3a4631fe7f939151772a2270279,48,12,2,12,2
fa6ac3a4631fe7f939151772a2270279,64,15,3,15,3
fa6ac3a4631fe7f939151772a2270279,66,15,3,15,3
fa6ac3a4631fe7f939151772a2270279,77,0,1,0,1
fa6ac3a4631fe7f939151772a2270279,80,10,2,10,2
fa6ac3a4631fe7f939151772a2270279,84,0,1,0,1
fa6ac3a4631fe7f939151772a2270279,98,5,1,5,1
fa6ac3a4631fe7f939151772a2270279,104,1,1,1,1
fa6ac3a4631fe7f939151772a2270279,106,5,1,5,1
fa6ac3a4631fe7f939151772a2270279,108,15,3,15,3
fa6ac3a4631fe7f939151772a2270279,112,30,4,30,4
fa6ac3a4631fe7f939151772a2270279,114,90,6,90,6
fa6e0ac85e7b76d5a8d75a7e71cdb6e6,12,7,1,7,1
fa6e0ac85e7b76d5a8d75a7e71cdb6e6,38,1,1,1,1
fa6e0ac85e7b76d5a8d75a7e71cdb6e6,56,12,2,4,3
fa6e0ac85e7b76d5a8d75a7e71cdb6e6,62,7,1,7,1
fa6e0ac85e7b76d5a8d75a7e71cdb6e6,66,90,6,90,6
fa750e57a67db1b790edba83074d0d58,116,14,1,14,1
fa750e57a67db1b790edba83074d0d58,118,7,1,7,1
fa750e57a67db1b790edba83074d0d58,122,3,3,3,3
fa750e57a67db1b790edba83074d0d58,130,7,1,7,1
fa750e57a67db1b790edba83074d0d58,132,7,1,7,1
fa7893bce525fcedf04c7f9af2c93a18,34,0,1,0,1
fa7893bce525fcedf04c7f9af2c93a18,36,5,1,5,1
fa7893bce525fcedf04c7f9af2c93a18,54,7,1,7,1
fa7893bce525fcedf04c7f9af2c93a18,64,5,1,5,1
fa7893bce525fcedf04c7f9af2c93a18,66,30,4,30,4
fa7893bce525fcedf04c7f9af2c93a18,68,32,4,32,4
fa7893bce525fcedf04c7f9af2c93a18,72,32,4,32,4
fa7893bce525fcedf04c7f9af2c93a18,74,15,3,15,3
fa7893bce525fcedf04c7f9af2c93a18,76,17,3,17,3
fa7893bce525fcedf04c7f9af2c93a18,78,10,2,10,2
fa7893bce525fcedf04c7f9af2c93a18,80,15,3,15,3
fa7893bce525fcedf04c7f9af2c93a18,84,10,2,10,2
fa7893bce525fcedf04c7f9af2c93a18,88,30,4,30,4
fa7893bce525fcedf04c7f9af2c93a18,90,10,2,10,2
fa7fae4d6b90b24d5534ee7dda3e4a49,56,10,2,10,2
fa7fae4d6b90b24d5534ee7dda3e4a49,58,90,6,90,6
fa7fae4d6b90b24d5534ee7dda3e4a49,60,15,3,15,3
fa7fae4d6b90b24d5534ee7dda3e4a49,62,12,2,12,2
fa88dd17e3e2e8622bb48f2b85cde3f9,8,0,1,0,1
fa88dd17e3e2e8622bb48f2b85cde3f9,28,0,1,0,1
fa88dd17e3e2e8622bb48f2b85cde3f9,36,0,2,0,2
fa88dd17e3e2e8622bb48f2b85cde3f9,80,0,1,0,1
fa88dd17e3e2e8622bb48f2b85cde3f9,87,0,2,0,2
fa88dd17e3e2e8622bb48f2b85cde3f9,156,32,4,32,4
fa91dec2c50f7166a6d3b76a3fda868f,13,0,1,0,1
fa91dec2c50f7166a6d3b76a3fda868f,108,5,1,5,1
fa91dec2c50f7166a6d3b76a3fda868f,138,5,1,5,1
fa91dec2c50f7166a6d3b76a3fda868f,140,5,1,5,1
fa91dec2c50f7166a6d3b76a3fda868f,146,0,1,0,1
fa92872d8e06c6b74b62dd47910fb692,76,5,1,5,1
fa977d17b5b57ca0d3c301e7d614ec77,6,10,2,10,2
fa977d17b5b57ca0d3c301e7d614ec77,8,5,1,5,1
fa977d17b5b57ca0d3c301e7d614ec77,18,5,3,5,3
fa977d17b5b57ca0d3c301e7d614ec77,28,0,1,0,1
fa977d17b5b57ca0d3c301e7d614ec77,30,0,1,0,1
fa977d17b5b57ca0d3c301e7d614ec77,52,5,1,5,1
fa977d17b5b57ca0d3c301e7d614ec77,53,0,2,0,2
fa977d17b5b57ca0d3c301e7d614ec77,56,1,1,1,1
fa977d17b5b57ca0d3c301e7d614ec77,60,10,2,10,2
fa977d17b5b57ca0d3c301e7d614ec77,64,1,1,1,1
fa977d17b5b57ca0d3c301e7d614ec77,68,10,2,10,2
fa977d17b5b57ca0d3c301e7d614ec77,90,7,1,7,1
fa977d17b5b57ca0d3c301e7d614ec77,95,0,1,0,1
fa977d17b5b57ca0d3c301e7d614ec77,100,5,1,5,1
faa07a5c384f58ae0888ad1bcd6e3675,23,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,26,1,1,1,1
faa07a5c384f58ae0888ad1bcd6e3675,31,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,32,1,2,1,2
faa07a5c384f58ae0888ad1bcd6e3675,42,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,60,5,1,5,1
faa07a5c384f58ae0888ad1bcd6e3675,102,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,124,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,144,7,1,7,1
faa07a5c384f58ae0888ad1bcd6e3675,158,5,1,5,1
faa07a5c384f58ae0888ad1bcd6e3675,160,0,2,0,2
faa07a5c384f58ae0888ad1bcd6e3675,174,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,182,10,2,10,2
faa07a5c384f58ae0888ad1bcd6e3675,189,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,198,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,204,5,1,5,1
faa07a5c384f58ae0888ad1bcd6e3675,206,12,2,12,2
faa07a5c384f58ae0888ad1bcd6e3675,215,0,1,0,1
faa07a5c384f58ae0888ad1bcd6e3675,230,12,2,12,2
faa07a5c384f58ae0888ad1bcd6e3675,232,5,1,5,1
faa07a5c384f58ae0888ad1bcd6e3675,246,1,1,1,1
faa07a5c384f58ae0888ad1bcd6e3675,252,12,2,12,2
faa07a5c384f58ae0888ad1bcd6e3675,268,12,2,12,2
faa07a5c384f58ae0888ad1bcd6e3675,276,7,1,7,1
faa07a5c384f58ae0888ad1bcd6e3675,280,7,1,7,1
faa07a5c384f58ae0888ad1bcd6e3675,284,1,1,1,1
faa07a5c384f58ae0888ad1bcd6e3675,286,5,1,5,1
faa07a5c384f58ae0888ad1bcd6e3675,288,12,2,12,2
faa07a5c384f58ae0888ad1bcd6e3675,292,5,1,5,1
faa07a5c384f58ae0888ad1bcd6e3675,296,15,3,15,3
faa07a5c384f58ae0888ad1bcd6e3675,300,12,2,12,2
faa07a5c384f58ae0888ad1bcd6e3675,302,5,1,5,1
faa5801b10df55f38fa438ecaee0d161,21,0,1,0,1
faa5801b10df55f38fa438ecaee0d161,22,0,1,0,1
faa5801b10df55f38fa438ecaee0d161,44,0,1,0,1
faa5801b10df55f38fa438ecaee0d161,60,1,3,1,3
faa5801b10df55f38fa438ecaee0d161,73,0,1,0,1
faa5801b10df55f38fa438ecaee0d161,76,0,1,0,1
faa5801b10df55f38fa438ecaee0d161,84,0,2,0,2
faa5801b10df55f38fa438ecaee0d161,86,1,1,1,1
faa5801b10df55f38fa438ecaee0d161,88,3,3,3,3
faa5801b10df55f38fa438ecaee0d161,102,10,2,10,2
faa5801b10df55f38fa438ecaee0d161,104,30,4,30,4
faa5801b10df55f38fa438ecaee0d161,106,90,6,90,6
faa5801b10df55f38fa438ecaee0d161,108,15,3,15,3
faa5801b10df55f38fa438ecaee0d161,110,30,4,30,4
faa5801b10df55f38fa438ecaee0d161,112,10,2,10,2
faaa478d9539486b147e34d4e44013f2,28,15,3,15,3
faab88f9d60ae4279364713595ee3e76,2,5,1,5,1
faab88f9d60ae4279364713595ee3e76,4,5,1,5,1
faab88f9d60ae4279364713595ee3e76,6,1,1,1,1
faab88f9d60ae4279364713595ee3e76,10,1,1,1,1
faab88f9d60ae4279364713595ee3e76,16,0,1,0,1
faab88f9d60ae4279364713595ee3e76,18,7,1,7,1
faab88f9d60ae4279364713595ee3e76,24,30,4,30,4
faab88f9d60ae4279364713595ee3e76,32,7,1,7,1
faab88f9d60ae4279364713595ee3e76,102,5,1,5,1
faab88f9d60ae4279364713595ee3e76,130,0,1,0,1
faaf633d5079fa35199528968d83f5ad,132,3,3,3,3
faaf633d5079fa35199528968d83f5ad,144,5,1,5,1
faaf633d5079fa35199528968d83f5ad,168,5,1,5,1
faaf633d5079fa35199528968d83f5ad,170,32,4,32,4
faaf633d5079fa35199528968d83f5ad,172,17,3,17,3
faaf9aecf0870d0aef5c89f5507d6ba2,10,1,1,1,1
fab056681b6a6f0e3db78a5bc6e2c936,2,32,4,32,4
fab056681b6a6f0e3db78a5bc6e2c936,4,5,1,5,1
fab056681b6a6f0e3db78a5bc6e2c936,14,5,1,5,1
fab056681b6a6f0e3db78a5bc6e2c936,16,1,2,1,2
fab056681b6a6f0e3db78a5bc6e2c936,18,5,1,5,1
fab056681b6a6f0e3db78a5bc6e2c936,24,10,2,10,2
fab056681b6a6f0e3db78a5bc6e2c936,30,5,1,5,1
fab056681b6a6f0e3db78a5bc6e2c936,32,1,2,1,2
fab056681b6a6f0e3db78a5bc6e2c936,46,15,3,15,3
fab056681b6a6f0e3db78a5bc6e2c936,50,5,1,5,1
fab056681b6a6f0e3db78a5bc6e2c936,54,9,3,9,3
fab056681b6a6f0e3db78a5bc6e2c936,56,0,2,0,2
fab056681b6a6f0e3db78a5bc6e2c936,61,0,1,0,1
fab056681b6a6f0e3db78a5bc6e2c936,64,0,1,0,1
fab056681b6a6f0e3db78a5bc6e2c936,72,15,3,15,3
fab056681b6a6f0e3db78a5bc6e2c936,78,1,1,1,1
fab056681b6a6f0e3db78a5bc6e2c936,84,0,1,0,1
fab056681b6a6f0e3db78a5bc6e2c936,92,7,1,7,1
fab056681b6a6f0e3db78a5bc6e2c936,100,7,1,7,1
fab8473ae48281dc9defa5d38b4ecdec,118,5,1,5,1
fab9d7ea19919b9050a443a31b2011bc,30,10,2,10,2
fab9d7ea19919b9050a443a31b2011bc,34,0,1,0,1
fab9d7ea19919b9050a443a31b2011bc,36,0,2,0,2
fab9d7ea19919b9050a443a31b2011bc,119,0,1,0,1
fab9d7ea19919b9050a443a31b2011bc,134,1,1,1,1
fab9d7ea19919b9050a443a31b2011bc,194,5,1,5,1
fab9d7ea19919b9050a443a31b2011bc,222,0,1,0,1
fab9d7ea19919b9050a443a31b2011bc,248,5,1,5,1
fab9d7ea19919b9050a443a31b2011bc,264,0,1,0,1
fabc5da4146dc87632c7bb90faee4538,23,0,1,0,1
fabc5da4146dc87632c7bb90faee4538,47,0,1,0,1
fabc5da4146dc87632c7bb90faee4538,53,0,2,0,2
fabc5da4146dc87632c7bb90faee4538,59,0,3,0,3
fabc6debfc919a5c4779e8614b927ee0,77,0,1,0,1
fabc6debfc919a5c4779e8614b927ee0,94,5,1,5,1
fabc6debfc919a5c4779e8614b927ee0,122,0,1,0,1
fabc6debfc919a5c4779e8614b927ee0,128,0,1,0,1
fabc6debfc919a5c4779e8614b927ee0,146,0,1,0,1
fabc6debfc919a5c4779e8614b927ee0,164,0,1,0,1
fabc6debfc919a5c4779e8614b927ee0,174,7,1,7,1
fabc6debfc919a5c4779e8614b927ee0,178,1,1,1,1
fabc6debfc919a5c4779e8614b927ee0,196,30,2,30,2
fabc6debfc919a5c4779e8614b927ee0,198,60,5,60,5
fabd74108bcee0f72450ee88379c7217,20,1,1,1,1
fabd74108bcee0f72450ee88379c7217,74,10,2,10,2
fabd74108bcee0f72450ee88379c7217,76,90,6,90,6
fac4420331fd40006c16b8404cf4ea44,97,0,1,0,1
fac4420331fd40006c16b8404cf4ea44,101,0,2,0,2
fac4420331fd40006c16b8404cf4ea44,104,10,2,3,3
fac4420331fd40006c16b8404cf4ea44,106,12,2,12,2
fac4420331fd40006c16b8404cf4ea44,124,5,1,5,1
fac4420331fd40006c16b8404cf4ea44,126,5,1,5,1
fac4420331fd40006c16b8404cf4ea44,128,32,4,32,4
fac7cb26b441dc2c6749d30806fc39a2,2,5,1,5,1
fac7cb26b441dc2c6749d30806fc39a2,4,5,1,5,1
fac7cb26b441dc2c6749d30806fc39a2,6,5,1,5,1
fac7cb26b441dc2c6749d30806fc39a2,12,30,4,30,4
fac7cb26b441dc2c6749d30806fc39a2,13,0,3,0,3
fac95d2a28cf6e7478f65048e8ecb2e2,36,8,1,8,1
fac95d2a28cf6e7478f65048e8ecb2e2,42,2,2,2,2
fac95d2a28cf6e7478f65048e8ecb2e2,51,0,3,0,3
fac95d2a28cf6e7478f65048e8ecb2e2,78,5,1,5,1
fad1862abc892365f1f3a9d64648998b,82,10,2,10,2
fad1862abc892365f1f3a9d64648998b,86,0,1,0,1
fad1862abc892365f1f3a9d64648998b,87,0,1,0,1
fad1862abc892365f1f3a9d64648998b,90,0,2,0,2
fad1862abc892365f1f3a9d64648998b,92,30,4,30,4
fad1862abc892365f1f3a9d64648998b,96,15,3,15,3
fad1862abc892365f1f3a9d64648998b,144,5,1,5,1
fad1862abc892365f1f3a9d64648998b,146,1,2,1,2
fad3fb3c1508addf0f54f1238bec6309,52,5,1,5,1
fad3fb3c1508addf0f54f1238bec6309,53,0,2,0,2
fad3fb3c1508addf0f54f1238bec6309,54,0,1,0,1
faedd0377887ff66a4a8527926a5cb57,79,0,1,0,1
faedd0377887ff66a4a8527926a5cb57,90,0,1,0,1
faedd0377887ff66a4a8527926a5cb57,97,0,2,0,2
faedd0377887ff66a4a8527926a5cb57,104,1,3,1,3
faedd0377887ff66a4a8527926a5cb57,140,0,1,0,1
faedd0377887ff66a4a8527926a5cb57,144,10,2,10,2
faf156f10cfb504a73d177f1541360dd,4,15,3,15,3
faf156f10cfb504a73d177f1541360dd,10,1,2,1,2
faf156f10cfb504a73d177f1541360dd,15,0,3,0,3
faf26e56e53074cf10ac3ec6d1967e63,30,10,2,10,2
faf26e56e53074cf10ac3ec6d1967e63,130,15,3,15,3
faf26e56e53074cf10ac3ec6d1967e63,132,15,3,15,3
faf26e56e53074cf10ac3ec6d1967e63,134,7,1,7,1
fafc3d9aaeacf3102a47d4172a655cfe,34,0,2,0,2
fafc3d9aaeacf3102a47d4172a655cfe,42,0,3,0,3
fafc3d9aaeacf3102a47d4172a655cfe,60,5,1,5,1
fafc3d9aaeacf3102a47d4172a655cfe,74,7,1,7,1
fafc3d9aaeacf3102a47d4172a655cfe,76,90,6,90,6
fb08fa273851612ea19760d3d4fae83e,6,7,1,7,1
fb08fa273851612ea19760d3d4fae83e,12,5,1,1,2
fb08fa273851612ea19760d3d4fae83e,22,32,4,32,4
fb0ef82394944f569648e6815f7e93e3,18,5,1,5,1
fb0ef82394944f569648e6815f7e93e3,20,0,1,0,1
fb2166e39558bba6a2ded1a8f8c591b0,27,0,1,0,1
fb2166e39558bba6a2ded1a8f8c591b0,31,0,2,0,2
fb2166e39558bba6a2ded1a8f8c591b0,60,10,2,10,2
fb2166e39558bba6a2ded1a8f8c591b0,66,1,2,1,2
fb2166e39558bba6a2ded1a8f8c591b0,76,1,3,1,3
fb2166e39558bba6a2ded1a8f8c591b0,96,5,1,5,1
fb2166e39558bba6a2ded1a8f8c591b0,99,0,1,0,1
fb2166e39558bba6a2ded1a8f8c591b0,104,5,1,5,1
fb2166e39558bba6a2ded1a8f8c591b0,106,17,3,17,3
fb2166e39558bba6a2ded1a8f8c591b0,110,15,3,15,3
fb2166e39558bba6a2ded1a8f8c591b0,112,10,2,10,2
fb2166e39558bba6a2ded1a8f8c591b0,130,5,1,5,1
fb2166e39558bba6a2ded1a8f8c591b0,138,5,1,5,1
fb2166e39558bba6a2ded1a8f8c591b0,140,10,2,10,2
fb2166e39558bba6a2ded1a8f8c591b0,150,5,1,5,1
fb2166e39558bba6a2ded1a8f8c591b0,151,0,2,0,2
fb2166e39558bba6a2ded1a8f8c591b0,152,60,5,60,5
fb29f771763add7d729503eaeed973be,36,1,2,1,2
fb29f771763add7d729503eaeed973be,41,0,3,0,3
fb29f771763add7d729503eaeed973be,54,3,1,3,1
fb29f771763add7d729503eaeed973be,62,7,1,1,2
fb29f771763add7d729503eaeed973be,64,3,3,3,3
fb29f771763add7d729503eaeed973be,66,5,1,5,1
fb29f771763add7d729503eaeed973be,68,5,1,5,1
fb29f771763add7d729503eaeed973be,70,5,1,5,1
fb29f771763add7d729503eaeed973be,72,12,2,12,2
fb29f771763add7d729503eaeed973be,74,5,1,5,1
fb29f771763add7d729503eaeed973be,94,5,1,5,1
fb29f771763add7d729503eaeed973be,96,15,3,15,3
fb29f771763add7d729503eaeed973be,98,10,2,10,2
fb29f771763add7d729503eaeed973be,100,30,4,30,4
fb29f771763add7d729503eaeed973be,104,30,4,30,4
fb29f771763add7d729503eaeed973be,106,15,3,15,3
fb29f771763add7d729503eaeed973be,108,5,1,5,1
fb29f771763add7d729503eaeed973be,110,5,1,5,1
fb29f771763add7d729503eaeed973be,118,30,4,30,4
fb29f771763add7d729503eaeed973be,122,5,1,5,1
fb29f771763add7d729503eaeed973be,124,1,2,1,2
fb29f771763add7d729503eaeed973be,142,5,1,5,1
fb2c4db1582cb88188b4100b3646cef0,8,7,1,7,1
fb2c4db1582cb88188b4100b3646cef0,66,5,1,5,1
fb2c4db1582cb88188b4100b3646cef0,68,5,1,5,1
fb314c8be216bce3078205a8c085d08e,42,5,1,5,1
fb314c8be216bce3078205a8c085d08e,48,6,2,6,2
fb314c8be216bce3078205a8c085d08e,104,30,2,15,3
fb314c8be216bce3078205a8c085d08e,112,0,3,0,3
fb314c8be216bce3078205a8c085d08e,116,12,2,12,2
fb314c8be216bce3078205a8c085d08e,118,5,1,5,1
fb314c8be216bce3078205a8c085d08e,120,15,3,15,3
fb314c8be216bce3078205a8c085d08e,144,30,4,30,4
fb314c8be216bce3078205a8c085d08e,146,32,4,32,4
fb3e27bea2a1136fcf4d0fdcd0f70f76,2,15,3,15,3
fb3e27bea2a1136fcf4d0fdcd0f70f76,4,90,6,90,6
fb4624780a5a8e5621f4653f6835f511,41,0,1,0,1
fb4624780a5a8e5621f4653f6835f511,43,0,2,0,2
fb4624780a5a8e5621f4653f6835f511,53,0,1,0,1
fb4624780a5a8e5621f4653f6835f511,68,1,1,1,1
fb4624780a5a8e5621f4653f6835f511,77,0,2,0,2
fb4624780a5a8e5621f4653f6835f511,85,0,3,0,3
fb4ab0365024a5f91b9d9cfe6b0482ba,28,2,2,2,2
fb4ab0365024a5f91b9d9cfe6b0482ba,42,1,1,1,1
fb4ab0365024a5f91b9d9cfe6b0482ba,54,1,1,1,1
fb4ab0365024a5f91b9d9cfe6b0482ba,62,1,2,1,2
fb4ab0365024a5f91b9d9cfe6b0482ba,70,3,3,3,3
fb4ab0365024a5f91b9d9cfe6b0482ba,80,0,1,0,1
fb4ab0365024a5f91b9d9cfe6b0482ba,84,0,1,0,1
fb4ab0365024a5f91b9d9cfe6b0482ba,90,60,5,60,5
fb5024a5240fb5ad50bde12662141367,2,5,1,5,1
fb5024a5240fb5ad50bde12662141367,8,15,3,15,3
fb5024a5240fb5ad50bde12662141367,26,5,1,5,1
fb5024a5240fb5ad50bde12662141367,30,5,1,5,1
fb5024a5240fb5ad50bde12662141367,34,0,1,0,1
fb5024a5240fb5ad50bde12662141367,49,0,1,0,1
fb5024a5240fb5ad50bde12662141367,54,12,2,12,2
fb5024a5240fb5ad50bde12662141367,56,0,1,0,1
fb5024a5240fb5ad50bde12662141367,60,10,2,10,2
fb5024a5240fb5ad50bde12662141367,62,3,1,3,1
fb5024a5240fb5ad50bde12662141367,66,5,1,5,1
fb5024a5240fb5ad50bde12662141367,80,0,1,0,1
fb5024a5240fb5ad50bde12662141367,82,1,1,1,1
fb5024a5240fb5ad50bde12662141367,84,5,1,5,1
fb5024a5240fb5ad50bde12662141367,88,5,1,5,1
fb5024a5240fb5ad50bde12662141367,92,5,1,5,1
fb5024a5240fb5ad50bde12662141367,96,10,2,10,2
fb5024a5240fb5ad50bde12662141367,100,32,4,32,4
fb5024a5240fb5ad50bde12662141367,106,10,2,10,2
fb5024a5240fb5ad50bde12662141367,114,7,1,7,1
fb5024a5240fb5ad50bde12662141367,122,5,1,5,1
fb5024a5240fb5ad50bde12662141367,124,10,2,10,2
fb5024a5240fb5ad50bde12662141367,128,0,1,0,1
fb5024a5240fb5ad50bde12662141367,136,12,2,12,2
fb5024a5240fb5ad50bde12662141367,140,7,1,7,1
fb5024a5240fb5ad50bde12662141367,144,10,2,10,2
fb5024a5240fb5ad50bde12662141367,148,7,1,7,1
fb63892e6ddda7b9791cc692e496cf77,23,0,1,0,1
fb671a50d34a268f318c99086a005b6a,97,0,1,0,1
fb671a50d34a268f318c99086a005b6a,142,15,3,15,3
fb671a50d34a268f318c99086a005b6a,144,0,2,0,2
fb671a50d34a268f318c99086a005b6a,150,5,1,5,1
fb671a50d34a268f318c99086a005b6a,152,5,1,5,1
fb671a50d34a268f318c99086a005b6a,156,5,1,5,1
fb671a50d34a268f318c99086a005b6a,158,5,1,5,1
fb671a50d34a268f318c99086a005b6a,160,5,1,5,1
fb671a50d34a268f318c99086a005b6a,162,5,1,5,1
fb671a50d34a268f318c99086a005b6a,164,5,1,5,1
fb671a50d34a268f318c99086a005b6a,166,5,1,5,1
fb671a50d34a268f318c99086a005b6a,168,5,1,5,1
fb671a50d34a268f318c99086a005b6a,170,5,1,5,1
fb671a50d34a268f318c99086a005b6a,172,5,1,5,1
fb671a50d34a268f318c99086a005b6a,176,5,1,5,1
fb671a50d34a268f318c99086a005b6a,178,5,1,5,1
fb671a50d34a268f318c99086a005b6a,180,5,1,5,1
fb671a50d34a268f318c99086a005b6a,184,5,1,5,1
fb671a50d34a268f318c99086a005b6a,186,5,1,5,1
fb671a50d34a268f318c99086a005b6a,188,5,1,5,1
fb671a50d34a268f318c99086a005b6a,190,5,1,5,1
fb671a50d34a268f318c99086a005b6a,192,5,1,5,1
fb671a50d34a268f318c99086a005b6a,194,5,1,5,1
fb671a50d34a268f318c99086a005b6a,198,62,5,62,5
fb74550938168fd4c9b3633e6bce0835,7,0,1,0,1
fb74550938168fd4c9b3633e6bce0835,12,17,3,17,3
fb74550938168fd4c9b3633e6bce0835,14,15,3,15,3
fb74550938168fd4c9b3633e6bce0835,18,0,3,0,3
fb78604e7af2e178e95d3e1a71d81fc2,29,0,1,0,1
fb7b733bdff736bc87883bd800436021,6,5,1,5,1
fb7b733bdff736bc87883bd800436021,8,5,1,5,1
fb7b733bdff736bc87883bd800436021,10,0,1,0,1
fb7b733bdff736bc87883bd800436021,34,5,1,5,1
fb7b733bdff736bc87883bd800436021,38,0,1,0,1
fb7b733bdff736bc87883bd800436021,40,5,1,5,1
fb7b733bdff736bc87883bd800436021,46,5,1,5,1
fb7b733bdff736bc87883bd800436021,48,2,1,2,1
fb7b733bdff736bc87883bd800436021,50,5,1,5,1
fb7b733bdff736bc87883bd800436021,56,15,3,15,3
fb7b733bdff736bc87883bd800436021,58,10,2,10,2
fb7b733bdff736bc87883bd800436021,64,39,3,30,4
fb7b733bdff736bc87883bd800436021,66,10,2,10,2
fb7b733bdff736bc87883bd800436021,72,15,3,15,3
fb7b733bdff736bc87883bd800436021,76,5,1,5,1
fb7b733bdff736bc87883bd800436021,80,5,1,5,1
fb7b733bdff736bc87883bd800436021,82,45,3,32,4
fb819af7dcf08a670d72ec515de5c9d5,100,5,1,5,1
fb819af7dcf08a670d72ec515de5c9d5,120,5,1,5,1
fb8849e5801d3cf82772323599c1d43a,36,17,3,17,3
fb8849e5801d3cf82772323599c1d43a,38,0,2,0,2
fb8849e5801d3cf82772323599c1d43a,44,3,3,3,3
fb8849e5801d3cf82772323599c1d43a,70,7,1,7,1
fb8849e5801d3cf82772323599c1d43a,81,0,1,0,1
fb8849e5801d3cf82772323599c1d43a,86,7,1,7,1
fb8849e5801d3cf82772323599c1d43a,90,7,1,7,1
fb8849e5801d3cf82772323599c1d43a,95,0,1,0,1
fb8849e5801d3cf82772323599c1d43a,98,7,1,7,1
fb8849e5801d3cf82772323599c1d43a,104,5,1,5,1
fb8849e5801d3cf82772323599c1d43a,142,5,1,5,1
fb8849e5801d3cf82772323599c1d43a,152,15,3,15,3
fb8849e5801d3cf82772323599c1d43a,158,1,1,1,1
fb8849e5801d3cf82772323599c1d43a,178,7,1,7,1
fb88b9f58de2838e26f79e404ce4ee9b,2,7,1,7,1
fb88b9f58de2838e26f79e404ce4ee9b,7,0,1,0,1
